placeName	placeTags	numPeopleVisited	numPeopleWant	placeDesc	placeShortDesc	placeNearby	placeAddress	placeLat	placeLong	placeEditors	placePubDate	placeRelatedLists	placeRelatedPlaces	placeURL	placeLocation
Jablanac Shipwreck	['shipwrecks', 'water']	59	513	One hour’s walk from the Jablanac port the remains of a German WWII ship can be seen in just a few meters of clear water in Zavratnica bay.	The remains of a sunken WWII military ship wreck visible through clear water.	"['Goli Otok', 'Pag Triangle', ""Tesla's Birthplace Museum""]"	"Jablanac, 53287 Croatia
 "	44.7066	14.898	['hoesvoel', 'Dansula', 'connorinnes', 'Rachel']	August 10, 2011	[]	['The Wreck of the Dorcas Pendell', 'Gilbert’s Bar House of Refuge', 'Wreck of the Francisco Morazan', 'Hulk of the SS Good News']	https://www.atlasobscura.com/places/jablanac-shipwreck	Jablanac, Croatia
