placeName	placeTags	numPeopleVisited	numPeopleWant	placeDesc	placeShortDesc	placeNearby	placeAddress	placeLat	placeLong	placeEditors	placePubDate	placeRelatedLists	placeRelatedPlaces	placeURL	placeLocation
Brickmania GHQ	['legos', 'toys', 'architectural oddities', 'architecture']	162	477	"Tucked away in the historic Thorp Building, Brickmania GHQ is a veritable wonderland for Lego enthusiasts.
In case you were wondering where you can pick up unofficial custom lego brick kits under themes such as modern military, world war 1 & 2, medieval castles, and pirates, Brickmania ought to be your destination.
Operating online or in retail locations in Minneapolis, MN (which features the USS Missouri, a 25 foot long minifig-scale battleship) Schaumburg, IL (featuring the USS O’Hare) and Chantilly, VA just outside of Washington DC, get yourself or those you love custom military-themed Lego kits shipped to your door or come into the store to see some of the most epic displays of Lego anywhere."	The Real LegoLand.	"[""Alpine Asphalt's Wall of Skis"", 'Architectural Antiques', 'Thorp Building Navy Guard Towers']"	1620 Central Ave NE, Suite 177 Minneapolis, Minnesota, 55413 United States	45.0049	-93.2477	['JohnBKM', 'DerekBKM', 'Collector of Experiences', 'MNbiker', 'takerngpolt', 'stonecw', 'Dr Alan P Newman', 'hrnick']	July 26, 2010	[]	"['Lego House', 'Legoland in Billund', ""Leslieville's Crazy Doll House"", 'The Japanese-Style\xa0House of Prospect Park South']"	https://www.atlasobscura.com/places/brickmania-toyworks	Minneapolis, Minnesota
